#name, A, B
NODE_0000000, 0.9999957676252205, 4.232374779563165e-06
NODE_0000802, 0.9999910512175858, 8.948782414209115e-06
EPI_ISL_87622|308429|A/Chicago/WRAIR1690P/2009|MDCK2|2009-10-14, 1.0, 0.0
NODE_0000803, 0.9999999994592917, 5.407082190062124e-10
EPI_ISL_71282|246812|A/New_York/6607/2009|P0|2009-11-24, 1.0, 0.0
EPI_ISL_75134|258630|A/District_of_Columbia/INS114/2009|P0|2009-11-04, 0.9999999999999999, 0.0
NODE_0000021, 0.999999990894011, 9.105989002279927e-09
EPI_ISL_74120|254738|A/California/VRDL84/2009|P0|2009-10-09, 0.9999999999999999, 0.0
NODE_0000019, 0.9999999216214854, 7.837851458646293e-08
EPI_ISL_70779|245572|A/San_Diego/INS35/2009||2009-10-26, 1.0, 0.0
NODE_0000005, 0.9999999835907629, 1.640923688495226e-08
EPI_ISL_76712|270415|A/California/VRDL107/2009|P0|2009-11-15, 1.0, 0.0
NODE_0000008, 0.9999999861619556, 1.3838044390053903e-08
EPI_ISL_76905|271459|A/Pensacola/INS213/2009|P0|2009-11-17, 1.0, 0.0
NODE_0000011, 0.9999999968783435, 3.1216564194068895e-09
NODE_0000813, 0.9999999939793647, 6.020635364092786e-09
EPI_ISL_76720|270479|A/California/VRDL115/2009|P0|2009-12-04, 1.0, 0.0
EPI_ISL_71959|250026|A/Maryland/04/2010|C1|2010-02-08, 1.0, 0.0
NODE_0000014, 0.9999999998109378, 1.8906234387707763e-10
EPI_ISL_74146|254946|A/New_York/6939/2009|P0|2009-12-11, 1.0, 0.0
NODE_0000015, 0.9999999999822046, 1.7795524624974916e-11
EPI_ISL_75122|258534|A/California/VRDL87/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000018, 0.9999999996794566, 3.205433882099952e-10
EPI_ISL_71494|247705|A/New_York/5447/2009||2009-10-23, 1.0, 0.0
EPI_ISL_75116|258486|A/California/VRDL101/2009|P0|2009-11-05, 1.0, 0.0
NODE_0000769, 0.9999999753998503, 2.4600149628660505e-08
NODE_0000772, 0.9999910626469892, 8.937353010708744e-06
EPI_ISL_80194|282895|A/Silver_Spring/WRAIRSP510P2/2009|MDCK2|2009-06-18, 0.9999999999999999, 0.0
EPI_ISL_80196|282911|A/Silver_Spring/WRAIRSP510P3/2009|MDCK3|2009-06-18, 0.9999999999999999, 0.0
NODE_0000085, 0.9999972169891228, 2.7830108770728345e-06
NODE_0000791, 0.9999975711040876, 2.4288959123269523e-06
EPI_ISL_80198|282927|A/San_Diego/WR1625P/2009|MDCK2|2009-06-12, 1.0, 0.0
EPI_ISL_80197|282919|A/San_Diego/WR1624P/2009|MDCK2|2009-06-13, 1.0, 0.0
NODE_0000034, 0.9999995170726301, 4.829273699326309e-07
EPI_ISL_61296|212745|A/New_York/3577/2009||2009-05-19, 1.0, 0.0
NODE_0000049, 0.9999999885990576, 1.1400942516323996e-08
EPI_ISL_60800|211429|A/Illinois/10/2009|C4|2009-07-31, 1.0, 0.0
NODE_0000051, 0.9999999995635264, 4.3647371570785205e-10
NODE_0000792, 0.999999998106058, 1.893941960440519e-09
EPI_ISL_62677|218986|A/Wisconsin/629-D02263/2009|P0|2009-06-12, 1.0, 0.0
EPI_ISL_62642|218706|A/Wisconsin/629-D00724/2009|P0|2009-06-01, 1.0, 0.0
NODE_0000056, 0.9999999970175096, 2.9824903350880055e-09
NODE_0000794, 0.9999998461519753, 1.5384802460507804e-07
EPI_ISL_32026|221160|A/South_Carolina/13/2009|C2|2009-05-01, 0.9999999999999999, 0.0
NODE_0000025, 0.9999999999362356, 6.376447532301115e-11
NODE_0000027, 0.9999999999995582, 4.4181532687961477e-13
EPI_ISL_30706|194197|A/Missouri/01/2009|C1|2009-04-27, 1.0, 0.0
EPI_ISL_29958|178414|A/South_Carolina/09/2009|C1|2009-04-26, 1.0, 0.0
NODE_0000028, 0.9999999999955794, 4.420595797981069e-12
EPI_ISL_30698|181751|A/South_Carolina/10/2009|E2|2009-04-26, 1.0, 0.0
NODE_0000029, 0.9999999999844382, 1.556164495676427e-11
EPI_ISL_30719|181820|A/South_Dakota/05/2009|C1|2009-04-30, 0.9999999999999999, 0.0
NODE_0000030, 0.9999999997509137, 2.490862738742693e-10
EPI_ISL_61312|212873|A/New_York/3709/2009||2009-05-28, 1.0, 0.0
NODE_0000032, 0.9999999999995552, 4.448453867926528e-13
EPI_ISL_30712|181800|A/Missouri/03/2009|C1|2009-05-04, 1.0, 0.0
EPI_ISL_31171|194158|A/Idaho/03/2009|C1|2009-05-05, 1.0, 0.0
NODE_0000084, 0.999999930102455, 6.989754493617928e-08
EPI_ISL_32016|185390|A/California/19/2009|C1|2009-04-30, 1.0, 0.0
NODE_0000033, 0.9999999419009711, 5.8099028944031255e-08
NODE_0000785, 1.0, 4.343603239857685e-19
EPI_ISL_63950|224136|A/Houston/10H/2009|harvest-Rh1|2009-05-13, 1.0, 0.0
EPI_ISL_63949|224128|A/Houston/10OS/2009||2009-05-13, 1.0, 0.0
EPI_ISL_62455|217455|A/Houston/1OS/2009||2009-05-13, 1.0, 0.0
NODE_0000035, 0.9999999998517971, 1.48202875470265e-10
NODE_0000036, 0.9999999999831775, 1.682254289329062e-11
NODE_0000038, 0.9999999999995589, 4.410478139976561e-13
EPI_ISL_62457|217471|A/Houston/9OS/2009||2009-05-21, 1.0, 0.0
EPI_ISL_63948|224120|A/Houston/9H/2009|harvest-Rh1|2009-05-21, 1.0, 0.0
NODE_0000039, 0.9999999999995589, 4.410478139976561e-13
EPI_ISL_63946|224104|A/Houston/7OS/2009||2009-05-21, 1.0, 0.0
EPI_ISL_63947|224112|A/Houston/7H/2009|harvest-Rh1|2009-05-21, 1.0, 0.0
NODE_0000040, 0.9999999999918058, 8.194203058325569e-12
NODE_0000041, 0.9999999999969109, 3.089087817046066e-12
NODE_0000042, 0.9999999999995592, 4.4082326841252076e-13
EPI_ISL_63941|224064|A/Houston/3H/2009|harvest-Rh1|2009-05-18, 1.0, 0.0
EPI_ISL_63943|224080|A/Houston/5H/2009|harvest-Rh1|2009-05-19, 1.0, 0.0
NODE_0000043, 0.9999999999995592, 4.4082326841252076e-13
EPI_ISL_63945|224096|A/Houston/6H/2009|harvest-Rh1|2009-05-20, 1.0, 0.0
EPI_ISL_62456|217463|A/Houston/2H/2009|harvest-Rh1|2009-05-18, 1.0, 0.0
NODE_0000044, 0.9999999999969109, 3.089087817046066e-12
NODE_0000045, 0.9999999999995592, 4.4082326841252076e-13
EPI_ISL_63939|224048|A/Houston/2OS/2009||2009-05-18, 1.0, 0.0
EPI_ISL_63942|224072|A/Houston/5OS/2009||2009-05-19, 1.0, 0.0
NODE_0000046, 0.9999999999995592, 4.4082326841252076e-13
EPI_ISL_63944|224088|A/Houston/6OS/2009||2009-05-20, 1.0, 0.0
EPI_ISL_63940|224056|A/Houston/3OS/2009||2009-05-18, 1.0, 0.0
NODE_0000048, 0.999999961783602, 3.821639804436496e-08
NODE_0000784, 0.9999999990517806, 9.482194440268487e-10
EPI_ISL_62625|218570|A/Wisconsin/629-D00022/2009|P0|2009-06-02, 1.0, 0.0
EPI_ISL_62666|218898|A/Wisconsin/629-D01844/2009|P0|2009-06-15, 0.9999999999999999, 0.0
NODE_0000050, 0.9999999934935601, 6.5064400052851515e-09
NODE_0000799, 0.9999999999684533, 3.154655529520789e-11
EPI_ISL_61329|213009|A/New_York/3967/2009||2009-06-09, 0.9999999999999999, 0.0
EPI_ISL_63822|223209|A/New_York/3969/2009||2009-06-09, 0.9999999999999999, 0.0
