#name, A, B
NODE_0000000, 0.9999956496697499, 4.350330250284238e-06
NODE_0010898, 0.9999999858363045, 1.4163695538517927e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000002, 0.9999994177908589, 5.822091411462249e-07
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 0.9999999999999999, 0.0
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 0.9999999999999999, 0.0
NODE_0000837, 0.9999999999970846, 2.9154059388564967e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
NODE_0000025, 0.9999999994385932, 5.614068426128042e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.999999999477771, 5.22229073203804e-10
NODE_0000007, 0.9999999999979, 2.099959407670747e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 1.0, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000008, 0.9999999999907465, 9.253510010571676e-12
NODE_0000009, 0.999999999996532, 3.468018297652863e-12
NODE_0000011, 0.9999999999995104, 4.89578536893244e-13
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 1.0, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000014, 0.9999999999995104, 4.89578536893244e-13
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 1.0, 0.0
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000018, 0.9999999999965317, 3.468420713576734e-12
NODE_0000019, 0.9999999999995104, 4.895785437771205e-13
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 1.0, 0.0
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000021, 0.9999999999961895, 3.810497092839229e-12
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 0.9999999999999999, 0.0
NODE_0000023, 0.9999999999915412, 8.458904418821302e-12
