#name, A, B
NODE_0000000, 0.9999961989534892, 3.801046510816819e-06
NODE_0010898, 0.9999999884130057, 1.158699423621024e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 0.9999999999999999, 0.0
NODE_0000002, 0.9999994787196501, 5.212803499134276e-07
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 1.0, 0.0
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000837, 0.9999999999976681, 2.3319329011220202e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
NODE_0000029, 0.9999999994960755, 5.03924445134643e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.9999999994970198, 5.029802875093132e-10
NODE_0000007, 0.9999999999980312, 1.9686343959878565e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000008, 0.9999999999905091, 9.490792115376356e-12
NODE_0000009, 0.9999999999966963, 3.3036062406286125e-12
NODE_0000011, 0.9999999999995532, 4.467575602391864e-13
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 1.0, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000014, 0.9999999999995532, 4.467575602391864e-13
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 1.0, 0.0
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000022, 0.999999999996696, 3.303971628254586e-12
NODE_0000023, 0.9999999999995532, 4.467575661969045e-13
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 1.0, 0.0
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000025, 0.9999999999965229, 3.477237081783367e-12
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000027, 0.9999999999922808, 7.719116931281844e-12
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 1.0, 0.0
NODE_0000028, 0.9999999999995532, 4.468295560221324e-13
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 1.0, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 1.0, 0.0
NODE_0000823, 0.9999985263917761, 1.4736082238459441e-06
NODE_0000824, 0.9999948014655732, 5.19853442677933e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000052, 0.9999998211966384, 1.7880336146213123e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 0.9999999999999999, 0.0
NODE_0000054, 0.9999999926629544, 7.337045616250161e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000057, 0.9999999625326595, 3.746734054402585e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000033, 0.9999999998845929, 1.15407107677404e-10
NODE_0000035, 0.9999999999995514, 4.485854302008675e-13
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 1.0, 0.0
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 1.0, 0.0
NODE_0000036, 0.9999999999955115, 4.488459110903751e-12
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 1.0, 0.0
NODE_0000040, 0.999999999970604, 2.9396029133714106e-11
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 1.0, 0.0
NODE_0000043, 0.9999999999492739, 5.072608292511021e-11
NODE_0000045, 0.9999999999989108, 1.0891320522872907e-12
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 0.9999999999999999, 0.0
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 0.9999999999999999, 0.0
NODE_0000047, 0.9999999999968326, 3.1673903289151473e-12
NODE_0000048, 0.9999999999995531, 4.4675533921156335e-13
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 1.0, 0.0
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 1.0, 0.0
NODE_0000049, 0.9999999999965228, 3.4772197504602677e-12
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 1.0, 0.0
NODE_0000050, 0.9999999999922808, 7.719116930884246e-12
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 1.0, 0.0
NODE_0000051, 0.9999999999995532, 4.4682955602212585e-13
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 1.0, 0.0
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000809, 0.999999985324286, 1.467571389334774e-08
NODE_0000059, 0.9999999778353004, 2.2164699684991597e-08
NODE_0000845, 0.9999999995592509, 4.4074902033651453e-10
NODE_0000852, 0.9999962761092783, 3.723890721588126e-06
EPI_ISL_80194|282895|A/Silver_Spring/WRAIRSP510P2/2009|MDCK2|2009-06-18, 1.0, 0.0
EPI_ISL_80196|282911|A/Silver_Spring/WRAIRSP510P3/2009|MDCK3|2009-06-18, 1.0, 0.0
NODE_0000853, 0.9999983760802577, 1.623919742266457e-06
EPI_ISL_80198|282927|A/San_Diego/WR1625P/2009|MDCK2|2009-06-12, 0.9999999999999999, 0.0
EPI_ISL_80197|282919|A/San_Diego/WR1624P/2009|MDCK2|2009-06-13, 1.0, 0.0
NODE_0000870, 0.9999949495177235, 5.050482276558941e-06
EPI_ISL_87622|308429|A/Chicago/WRAIR1690P/2009|MDCK2|2009-10-14, 1.0, 0.0
NODE_0000871, 0.9999999999826163, 1.7383623618723776e-11
EPI_ISL_75134|258630|A/District_of_Columbia/INS114/2009|P0|2009-11-04, 1.0, 0.0
EPI_ISL_71282|246812|A/New_York/6607/2009|P0|2009-11-24, 1.0, 0.0
EPI_ISL_74120|254738|A/California/VRDL84/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000582, 0.9999999275186314, 7.248136855212343e-08
EPI_ISL_70779|245572|A/San_Diego/INS35/2009||2009-10-26, 1.0, 0.0
NODE_0000216, 0.9999999833429903, 1.6657009651952737e-08
EPI_ISL_76712|270415|A/California/VRDL107/2009|P0|2009-11-15, 1.0, 0.0
NODE_0000217, 0.9999999856598552, 1.4340144725475849e-08
EPI_ISL_76905|271459|A/Pensacola/INS213/2009|P0|2009-11-17, 1.0, 0.0
NODE_0000218, 0.999999996769438, 3.230561931553812e-09
NODE_0000874, 0.9999999939239377, 6.076062276434949e-09
EPI_ISL_76720|270479|A/California/VRDL115/2009|P0|2009-12-04, 0.9999999999999999, 0.0
EPI_ISL_71959|250026|A/Maryland/04/2010|C1|2010-02-08, 1.0, 0.0
NODE_0000221, 0.9999999998071392, 1.9286081878717367e-10
EPI_ISL_74146|254946|A/New_York/6939/2009|P0|2009-12-11, 1.0, 0.0
NODE_0000222, 0.9999999999819641, 1.803571743479693e-11
EPI_ISL_75122|258534|A/California/VRDL87/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000223, 0.9999999996765977, 3.234024126138797e-10
EPI_ISL_71494|247705|A/New_York/5447/2009||2009-10-23, 1.0, 0.0
EPI_ISL_75116|258486|A/California/VRDL101/2009|P0|2009-11-05, 1.0, 0.0
NODE_0000062, 0.9999997087563217, 2.9124367829893043e-07
EPI_ISL_61296|212745|A/New_York/3577/2009||2009-05-19, 1.0, 0.0
NODE_0000064, 0.9999999926036077, 7.3963921831700995e-09
NODE_0000863, 0.9999999980577982, 1.9422018617698627e-09
EPI_ISL_62677|218986|A/Wisconsin/629-D02263/2009|P0|2009-06-12, 0.9999999999999999, 0.0
EPI_ISL_62642|218706|A/Wisconsin/629-D00724/2009|P0|2009-06-01, 1.0, 0.0
NODE_0000081, 0.9999999987976274, 1.2023727315776425e-09
NODE_0000883, 0.999999839314763, 1.6068523702425413e-07
EPI_ISL_32026|221160|A/South_Carolina/13/2009|C2|2009-05-01, 1.0, 0.0
NODE_0000198, 0.999999999934323, 6.567689046670852e-11
NODE_0000199, 0.9999999999995521, 4.4777456908536e-13
EPI_ISL_29958|178414|A/South_Carolina/09/2009|C1|2009-04-26, 1.0, 0.0
EPI_ISL_30706|194197|A/Missouri/01/2009|C1|2009-04-27, 1.0, 0.0
NODE_0000201, 0.9999999999955197, 4.480236434117464e-12
EPI_ISL_30698|181751|A/South_Carolina/10/2009|E2|2009-04-26, 1.0, 0.0
NODE_0000202, 0.99999999998432, 1.568000301484335e-11
EPI_ISL_30719|181820|A/South_Dakota/05/2009|C1|2009-04-30, 1.0, 0.0
NODE_0000205, 0.9999999997478437, 2.521562232785688e-10
EPI_ISL_61312|212873|A/New_York/3709/2009||2009-05-28, 1.0, 0.0
NODE_0000208, 0.9999999999995491, 4.508151518196414e-13
EPI_ISL_30712|181800|A/Missouri/03/2009|C1|2009-05-04, 1.0, 0.0
EPI_ISL_31171|194158|A/Idaho/03/2009|C1|2009-05-05, 1.0, 0.0
NODE_0000590, 0.9999999440382124, 5.596178772839175e-08
EPI_ISL_60800|211429|A/Illinois/10/2009|C4|2009-07-31, 0.9999999999999999, 0.0
NODE_0000591, 0.9999999356460819, 6.435391807727262e-08
EPI_ISL_32016|185390|A/California/19/2009|C1|2009-04-30, 1.0, 0.0
NODE_0000592, 0.999999941107499, 5.8892501030374165e-08
NODE_0000887, 1.0, 4.402380500477642e-19
EPI_ISL_63950|224136|A/Houston/10H/2009|harvest-Rh1|2009-05-13, 1.0, 0.0
EPI_ISL_62455|217455|A/Houston/1OS/2009||2009-05-13, 1.0, 0.0
EPI_ISL_63949|224128|A/Houston/10OS/2009||2009-05-13, 1.0, 0.0
NODE_0000225, 0.9999999998501108, 1.498891276660865e-10
NODE_0000227, 0.999999999982834, 1.716592127769136e-11
NODE_0000228, 0.9999999999995529, 4.4698358805215253e-13
EPI_ISL_63946|224104|A/Houston/7OS/2009||2009-05-21, 1.0, 0.0
EPI_ISL_62457|217471|A/Houston/9OS/2009||2009-05-21, 1.0, 0.0
NODE_0000230, 0.9999999999995529, 4.4698358805215253e-13
EPI_ISL_63948|224120|A/Houston/9H/2009|harvest-Rh1|2009-05-21, 1.0, 0.0
EPI_ISL_63947|224112|A/Houston/7H/2009|harvest-Rh1|2009-05-21, 1.0, 0.0
NODE_0000231, 0.9999999999915872, 8.41271126342778e-12
NODE_0000232, 0.9999999999968353, 3.164673276896024e-12
NODE_0000233, 0.9999999999995532, 4.4675529490948797e-13
EPI_ISL_63941|224064|A/Houston/3H/2009|harvest-Rh1|2009-05-18, 1.0, 0.0
EPI_ISL_63943|224080|A/Houston/5H/2009|harvest-Rh1|2009-05-19, 1.0, 0.0
NODE_0000234, 0.9999999999995532, 4.4675529490948797e-13
EPI_ISL_63945|224096|A/Houston/6H/2009|harvest-Rh1|2009-05-20, 1.0, 0.0
EPI_ISL_63940|224056|A/Houston/3OS/2009||2009-05-18, 1.0, 0.0
NODE_0000236, 0.9999999999968353, 3.164673276896024e-12
NODE_0000238, 0.9999999999995532, 4.4675529490948797e-13
EPI_ISL_63939|224048|A/Houston/2OS/2009||2009-05-18, 1.0, 0.0
EPI_ISL_63944|224088|A/Houston/6OS/2009||2009-05-20, 1.0, 0.0
NODE_0000239, 0.9999999999995532, 4.4675529490948797e-13
EPI_ISL_62456|217463|A/Houston/2H/2009|harvest-Rh1|2009-05-18, 1.0, 0.0
EPI_ISL_63942|224072|A/Houston/5OS/2009||2009-05-19, 1.0, 0.0
NODE_0000606, 0.999999961215409, 3.878459095862098e-08
NODE_0000867, 0.9999999990377421, 9.622578943581978e-10
EPI_ISL_62625|218570|A/Wisconsin/629-D00022/2009|P0|2009-06-02, 1.0, 0.0
EPI_ISL_62666|218898|A/Wisconsin/629-D01844/2009|P0|2009-06-15, 1.0, 0.0
NODE_0000610, 0.9999999933932353, 6.6067647448446675e-09
NODE_0000857, 0.9999999999679866, 3.201328279025277e-11
EPI_ISL_61329|213009|A/New_York/3967/2009||2009-06-09, 1.0, 0.0
EPI_ISL_63822|223209|A/New_York/3969/2009||2009-06-09, 1.0, 0.0
NODE_0000240, 0.9999999945735489, 5.426450964964204e-09
EPI_ISL_62660|218850|A/Wisconsin/629-D01619/2009|P0|2009-06-15, 0.9999999999999999, 0.0
