#name, A, B
NODE_0000000, 0.9999955098541162, 4.490145883800161e-06
NODE_0000834, 0.9999999614412717, 3.8558728331065224e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000024, 0.9999999837194646, 1.628053529439328e-08
NODE_0000002, 0.999999444670146, 5.553298539424064e-07
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 1.0, 0.0
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000837, 0.9999999999973304, 2.6696795329973e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 0.9999999999999999, 0.0
NODE_0000053, 0.999999999455219, 5.447811191554602e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.9999999994787562, 5.212438358528855e-10
NODE_0000007, 0.9999999999979039, 2.0959887476588413e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 1.0, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000008, 0.9999999999907639, 9.235963316187076e-12
NODE_0000009, 0.9999999999965385, 3.4614633656280937e-12
NODE_0000011, 0.9999999999995114, 4.886531173500626e-13
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000014, 0.9999999999995114, 4.886531173500626e-13
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 1.0, 0.0
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000017, 0.9999999999965383, 3.4618645373168006e-12
NODE_0000019, 0.9999999999995113, 4.886531242043888e-13
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 1.0, 0.0
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 1.0, 0.0
NODE_0000021, 0.9999999999961967, 3.8032958532559996e-12
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 1.0, 0.0
NODE_0000022, 0.999999999991557, 8.44292025855995e-12
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 1.0, 0.0
NODE_0000023, 0.9999999999995112, 4.887382293637477e-13
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 1.0, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 1.0, 0.0
NODE_0010898, 0.9999980566425929, 1.943357407162517e-06
NODE_0000824, 0.9999937684337442, 6.2315662558845996e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000067, 0.9999997987345763, 2.0126542359062302e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 1.0, 0.0
NODE_0000071, 0.9999999919057274, 8.094272520334259e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 0.9999999999999999, 0.0
NODE_0000097, 0.9999999590053154, 4.0994684653187316e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000027, 0.9999999998737833, 1.2621654216678216e-10
NODE_0000030, 0.9999999999995092, 4.907504820711465e-13
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 1.0, 0.0
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 1.0, 0.0
NODE_0000032, 0.9999999999950897, 4.910315072589245e-12
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 1.0, 0.0
NODE_0000034, 0.9999999999678482, 3.215196112083822e-11
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 1.0, 0.0
NODE_0000035, 0.9999999999445182, 5.548199924627358e-11
NODE_0000037, 0.9999999999988087, 1.1912803155444885e-12
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 1.0, 0.0
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000041, 0.9999999999965354, 3.464575412844468e-12
NODE_0000043, 0.9999999999995113, 4.886531705217774e-13
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 1.0, 0.0
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 1.0, 0.0
NODE_0000046, 0.9999999999961967, 3.8032962137127574e-12
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 1.0, 0.0
NODE_0000049, 0.999999999991557, 8.442920258568613e-12
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 1.0, 0.0
NODE_0000052, 0.9999999999995112, 4.887382293637478e-13
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 1.0, 0.0
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000809, 0.9999999719188014, 2.8081198615159774e-08
NODE_0000054, 0.9999999609860631, 3.901393678164767e-08
NODE_0000845, 0.999999999468768, 5.312319459217242e-10
NODE_0000852, 0.9999959251525153, 4.0748474845752525e-06
EPI_ISL_80194|282895|A/Silver_Spring/WRAIRSP510P2/2009|MDCK2|2009-06-18, 1.0, 0.0
EPI_ISL_80196|282911|A/Silver_Spring/WRAIRSP510P3/2009|MDCK3|2009-06-18, 1.0, 0.0
NODE_0000853, 0.9999982229120441, 1.777087955917524e-06
EPI_ISL_80198|282927|A/San_Diego/WR1625P/2009|MDCK2|2009-06-12, 1.0, 0.0
EPI_ISL_80197|282919|A/San_Diego/WR1624P/2009|MDCK2|2009-06-13, 1.0, 0.0
NODE_0000870, 0.999994479394834, 5.52060516611617e-06
EPI_ISL_87622|308429|A/Chicago/WRAIR1690P/2009|MDCK2|2009-10-14, 1.0, 0.0
NODE_0000871, 0.9999999999790528, 2.0947230873166982e-11
EPI_ISL_75134|258630|A/District_of_Columbia/INS114/2009|P0|2009-11-04, 0.9999999999999999, 0.0
EPI_ISL_71282|246812|A/New_York/6607/2009|P0|2009-11-24, 0.9999999999999999, 0.0
EPI_ISL_74120|254738|A/California/VRDL84/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000591, 0.9999999206518244, 7.934817546269703e-08
EPI_ISL_70779|245572|A/San_Diego/INS35/2009||2009-10-26, 0.9999999999999999, 0.0
