#name, A, B
NODE_0000000, 0.999995663464655, 4.336535345068415e-06
NODE_0010898, 0.9999999857126775, 1.4287322526643793e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000002, 0.999999414394264, 5.85605736145773e-07
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 0.9999999999999999, 0.0
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 0.9999999999999999, 0.0
NODE_0000837, 0.9999999999970506, 2.9494656786955965e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
NODE_0000023, 0.999999999435309, 5.646909712224334e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.9999999994747149, 5.252849835170251e-10
NODE_0000007, 0.9999999999978878, 2.112259996306939e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000008, 0.9999999999906921, 9.307833381107745e-12
NODE_0000010, 0.9999999999965116, 3.488324936981793e-12
NODE_0000011, 0.9999999999995076, 4.924452032793645e-13
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 1.0, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000013, 0.9999999999995076, 4.924452032793645e-13
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 1.0, 0.0
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000016, 0.9999999999965113, 3.4887308853258054e-12
NODE_0000017, 0.9999999999995075, 4.924452102438479e-13
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000019, 0.9999999999961672, 3.8328078865250195e-12
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 1.0, 0.0
NODE_0000021, 0.9999999999914916, 8.508428597623524e-12
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 1.0, 0.0
NODE_0000022, 0.9999999999995075, 4.925313285934522e-13
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 1.0, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 1.0, 0.0
NODE_0000823, 0.999998158987688, 1.841012312050053e-06
NODE_0000824, 0.9999938976476048, 6.102352395284989e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000038, 0.9999997989488306, 2.0105116954171685e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 1.0, 0.0
NODE_0000050, 0.999999991843943, 8.156057128807607e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000056, 0.9999999586865433, 4.131345669500713e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000025, 0.9999999998728054, 1.2719462094401631e-10
NODE_0000026, 0.9999999999995055, 4.945675187370633e-13
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 1.0, 0.0
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 1.0, 0.0
NODE_0000027, 0.9999999999950515, 4.948503265933514e-12
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 1.0, 0.0
NODE_0000028, 0.9999999999675987, 3.240138057710189e-11
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 1.0, 0.0
NODE_0000029, 0.9999999999440876, 5.591242620419988e-11
NODE_0000030, 0.9999999999987995, 1.2005255603233954e-12
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 1.0, 0.0
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000031, 0.9999999999965085, 3.4914740220259947e-12
NODE_0000032, 0.9999999999995075, 4.924452573053282e-13
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 1.0, 0.0
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 1.0, 0.0
NODE_0000033, 0.9999999999961672, 3.8328082527721136e-12
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 1.0, 0.0
NODE_0000034, 0.9999999999914916, 8.508428597632366e-12
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 1.0, 0.0
NODE_0000035, 0.9999999999995075, 4.925313285934524e-13
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 1.0, 0.0
NODE_0000809, 0.9999999757583542, 2.4241645932318712e-08
NODE_0000036, 0.999999966116495, 3.38835050920174e-08
NODE_0000845, 0.9999999994608009, 5.391990664540566e-10
NODE_0000852, 0.9999958951511059, 4.104848894006203e-06
EPI_ISL_80194|282895|A/Silver_Spring/WRAIRSP510P2/2009|MDCK2|2009-06-18, 1.0, 0.0
EPI_ISL_80196|282911|A/Silver_Spring/WRAIRSP510P3/2009|MDCK3|2009-06-18, 1.0, 0.0
NODE_0000853, 0.9999982097067854, 1.790293214539891e-06
EPI_ISL_80198|282927|A/San_Diego/WR1625P/2009|MDCK2|2009-06-12, 1.0, 0.0
EPI_ISL_80197|282919|A/San_Diego/WR1624P/2009|MDCK2|2009-06-13, 0.9999999999999999, 0.0
NODE_0000870, 0.9999944381284376, 5.561871562380727e-06
EPI_ISL_87622|308429|A/Chicago/WRAIR1690P/2009|MDCK2|2009-10-14, 1.0, 0.0
NODE_0000871, 0.9999999999787528, 2.1247085227995193e-11
EPI_ISL_75134|258630|A/District_of_Columbia/INS114/2009|P0|2009-11-04, 1.0, 0.0
EPI_ISL_71282|246812|A/New_York/6607/2009|P0|2009-11-24, 1.0, 0.0
EPI_ISL_74120|254738|A/California/VRDL84/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000392, 0.9999999201269849, 7.987301508230992e-08
EPI_ISL_70779|245572|A/San_Diego/INS35/2009||2009-10-26, 1.0, 0.0
NODE_0000208, 0.9999999816167175, 1.8383282353313712e-08
EPI_ISL_76712|270415|A/California/VRDL107/2009|P0|2009-11-15, 1.0, 0.0
NODE_0000210, 0.9999999841742333, 1.5825766640976586e-08
EPI_ISL_76905|271459|A/Pensacola/INS213/2009|P0|2009-11-17, 1.0, 0.0
NODE_0000211, 0.9999999964385867, 3.5614133062627493e-09
NODE_0000874, 0.9999999933055379, 6.694462159298457e-09
EPI_ISL_76720|270479|A/California/VRDL115/2009|P0|2009-12-04, 1.0, 0.0
EPI_ISL_71959|250026|A/Maryland/04/2010|C1|2010-02-08, 1.0, 0.0
NODE_0000213, 0.9999999997862978, 2.1370208955509028e-10
EPI_ISL_74146|254946|A/New_York/6939/2009|P0|2009-12-11, 1.0, 0.0
NODE_0000214, 0.9999999999801129, 1.9887173213760982e-11
EPI_ISL_75122|258534|A/California/VRDL87/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000215, 0.9999999996435603, 3.5643968482175556e-10
EPI_ISL_71494|247705|A/New_York/5447/2009||2009-10-23, 1.0, 0.0
EPI_ISL_75116|258486|A/California/VRDL101/2009|P0|2009-11-05, 1.0, 0.0
NODE_0000073, 0.9999996778650926, 3.2213490735437084e-07
EPI_ISL_61296|212745|A/New_York/3577/2009||2009-05-19, 1.0, 0.0
NODE_0000074, 0.9999999924765828, 7.52341732675386e-09
NODE_0000863, 0.9999999978601436, 2.1398563987538464e-09
EPI_ISL_62677|218986|A/Wisconsin/629-D02263/2009|P0|2009-06-12, 1.0, 0.0
EPI_ISL_62642|218706|A/Wisconsin/629-D00724/2009|P0|2009-06-01, 1.0, 0.0
NODE_0000162, 0.9999999987221206, 1.2778794290234156e-09
NODE_0000883, 0.9999998223708026, 1.7762919729884252e-07
