#name, A, B
NODE_0000000, 0.9999970034331522, 2.9965668477202977e-06
NODE_0000625, 0.9999999934080501, 6.591949836622753e-09
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000002, 0.9999996492362151, 3.507637848671114e-07
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 1.0, 0.0
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000628, 0.9999999999989543, 1.0456982138847275e-12
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
NODE_0000020, 0.9999999996623397, 3.3766024417570775e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.9999999996853824, 3.1461762479039684e-10
NODE_0000007, 0.9999999999987358, 1.264269473020426e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 1.0, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000008, 0.9999999999944289, 5.571219080524466e-12
NODE_0000009, 0.9999999999979095, 2.0904388520204402e-12
NODE_0000012, 0.9999999999997049, 2.951059805003652e-13
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000013, 0.9999999999997049, 2.951059805003652e-13
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 0.9999999999999999, 0.0
NODE_0000015, 0.9999999999979095, 2.0906263734640067e-12
NODE_0000016, 0.9999999999997049, 2.951059829801525e-13
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 0.9999999999999999, 0.0
NODE_0000017, 0.9999999999977031, 2.2969395549458985e-12
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 0.9999999999999999, 0.0
NODE_0000018, 0.9999999999949009, 5.099131933477575e-12
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 1.0, 0.0
NODE_0000019, 0.9999999999997049, 2.951457675193259e-13
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 0.9999999999999999, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 0.9999999999999999, 0.0
NODE_0010898, 0.9999989472932983, 1.052706701779312e-06
NODE_0000615, 0.9999963417249422, 3.6582750578125916e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000044, 0.9999998799116668, 1.200883330866669e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 1.0, 0.0
NODE_0000060, 0.9999999952747552, 4.725244786592452e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000065, 0.999999975335385, 2.4664614919272002e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000022, 0.9999999999238286, 7.617144863219368e-11
NODE_0000025, 0.999999999999704, 2.96085629291704e-13
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 0.9999999999999999, 0.0
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 0.9999999999999999, 0.0
NODE_0000026, 0.9999999999970375, 2.9626455301818927e-12
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 1.0, 0.0
NODE_0000028, 0.9999999999807537, 1.924632093376993e-11
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 0.9999999999999999, 0.0
NODE_0000029, 0.9999999999646045, 3.539553924908803e-11
NODE_0000032, 0.9999999999992634, 7.367069524504065e-13
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 0.9999999999999999, 0.0
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 0.9999999999999999, 0.0
NODE_0000033, 0.9999999999978227, 2.1771219143358024e-12
NODE_0000036, 0.9999999999997049, 2.9510712679895743e-13
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 0.9999999999999999, 0.0
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 0.9999999999999999, 0.0
NODE_0000037, 0.9999999999977031, 2.29694845699185e-12
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 0.9999999999999999, 0.0
NODE_0000038, 0.999999999994901, 5.099131933643211e-12
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 1.0, 0.0
NODE_0000040, 0.9999999999997049, 2.951457675193281e-13
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 0.9999999999999999, 0.0
NODE_0000600, 0.9999999997940291, 2.0597096424722275e-10
NODE_0000526, 0.9999999999998477, 1.5225569614514474e-13
EPI_ISL_328761|1305759|A/Homo_sapiens/USA/10/2015||2015-05-05, 1.0, 0.0
EPI_ISL_188970|617674|A/California/07-JRO10/2009|Egg_3+MDCK_2|2009-04-09, 1.0, 0.0
NODE_0000533, 0.9999999748322186, 2.5167781393598718e-08
EPI_ISL_223466|768934|A/California/SWL7/2009|E6|2009-04-09, 0.9999999999999999, 0.0
NODE_0000067, 0.999999985883243, 1.4116757110279203e-08
EPI_ISL_4070999|1902518|A/California/X179A/2009||2009-06-01, 1.0, 0.0
EPI_ISL_188969|617662|A/California/07-JRO09/2009|Egg_2+MDCK_2|2009-04-09, 1.0, 0.0
NODE_0000535, 0.9999999995855225, 4.1447747010876996e-10
VDL|A/swine/USA/14020/2017|H1N1|HA|swine|2017-02-28, 0.0, 1.0
EPI_ISL_502734|1775496|A/USA/P10_HA/2018||2018-01-01, 1.0, 0.0
EPI_ISL_29618|178457|A/California/04/2009|C2|2009-04-01, 1.0, 0.0
NODE_0000070, 0.9999990278430367, 9.721569633165896e-07
