#name, A, B
NODE_0000000, 0.9999961502360559, 3.849763944105763e-06
NODE_0000841, 0.999999987429033, 1.2570967005308468e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000002, 0.999999441177235, 5.588227649148718e-07
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 0.9999999999999999, 0.0
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 0.9999999999999999, 0.0
NODE_0000844, 0.9999999999973033, 2.696818087820084e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
NODE_0000030, 0.9999999994564817, 5.435184240240043e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.9999999994517644, 5.48235601777077e-10
NODE_0000007, 0.9999999999978539, 2.145997971983855e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 1.0, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000008, 0.9999999999897142, 1.028580571996215e-11
NODE_0000011, 0.9999999999964098, 3.5903179554751566e-12
NODE_0000012, 0.9999999999995131, 4.869935415583699e-13
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000020, 0.9999999999995131, 4.869935415583699e-13
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 0.9999999999999999, 0.0
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000021, 0.9999999999964093, 3.5907333744703882e-12
NODE_0000022, 0.9999999999995131, 4.869935486444113e-13
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 0.9999999999999999, 0.0
NODE_0000024, 0.9999999999962096, 3.790379456117123e-12
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 1.0, 0.0
NODE_0000028, 0.9999999999915857, 8.414207624618867e-12
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 1.0, 0.0
NODE_0000029, 0.999999999999513, 4.870758254264238e-13
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 0.9999999999999999, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 0.9999999999999999, 0.0
NODE_0010898, 0.9999985287399574, 1.471260042601866e-06
NODE_0000831, 0.9999946208140054, 5.379185994627905e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000051, 0.9999998086485231, 1.913514769184049e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 0.9999999999999999, 0.0
NODE_0000052, 0.9999999919688004, 8.03119952669478e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000053, 0.9999999591872395, 4.0812760550372064e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000032, 0.9999999998742782, 1.257217148579123e-10
NODE_0000034, 0.9999999999995108, 4.890768072292744e-13
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 0.9999999999999999, 0.0
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 0.9999999999999999, 0.0
NODE_0000035, 0.9999999999951065, 4.893566921785424e-12
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 1.0, 0.0
NODE_0000036, 0.999999999968243, 3.1756990787055034e-11
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 1.0, 0.0
NODE_0000037, 0.9999999999415952, 5.840471270909184e-11
NODE_0000040, 0.9999999999987843, 1.2157688709411014e-12
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 1.0, 0.0
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000042, 0.9999999999964067, 3.593439141883073e-12
NODE_0000045, 0.999999999999513, 4.869935947982465e-13
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 0.9999999999999999, 0.0
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 0.9999999999999999, 0.0
NODE_0000047, 0.9999999999962097, 3.790379815301168e-12
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 1.0, 0.0
NODE_0000049, 0.9999999999915857, 8.414207624627487e-12
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 1.0, 0.0
NODE_0000050, 0.999999999999513, 4.870758254264239e-13
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 0.9999999999999999, 0.0
NODE_0000816, 0.9999999908259241, 9.17407604333317e-09
NODE_0000055, 0.999999984685146, 1.5314853968892234e-08
NODE_0000852, 0.9999999994750576, 5.249423700996566e-10
NODE_0000853, 0.9999959482639327, 4.051736067235277e-06
EPI_ISL_80194|282895|A/Silver_Spring/WRAIRSP510P2/2009|MDCK2|2009-06-18, 1.0, 0.0
EPI_ISL_80196|282911|A/Silver_Spring/WRAIRSP510P3/2009|MDCK3|2009-06-18, 1.0, 0.0
NODE_0000859, 0.9999982329880719, 1.7670119280823403e-06
EPI_ISL_80198|282927|A/San_Diego/WR1625P/2009|MDCK2|2009-06-12, 1.0, 0.0
EPI_ISL_80197|282919|A/San_Diego/WR1624P/2009|MDCK2|2009-06-13, 0.9999999999999999, 0.0
NODE_0000877, 0.9999945056425477, 5.494357452259633e-06
EPI_ISL_87622|308429|A/Chicago/WRAIR1690P/2009|MDCK2|2009-10-14, 0.9999999999999999, 0.0
NODE_0000878, 0.99999999997927, 2.0730023253846766e-11
EPI_ISL_75134|258630|A/District_of_Columbia/INS114/2009|P0|2009-11-04, 1.0, 0.0
EPI_ISL_71282|246812|A/New_York/6607/2009|P0|2009-11-24, 1.0, 0.0
EPI_ISL_74120|254738|A/California/VRDL84/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000388, 0.9999999210624336, 7.893756639228891e-08
EPI_ISL_70779|245572|A/San_Diego/INS35/2009||2009-10-26, 0.9999999999999999, 0.0
NODE_0000205, 0.9999999818320184, 1.816798169901275e-08
EPI_ISL_76712|270415|A/California/VRDL107/2009|P0|2009-11-15, 1.0, 0.0
NODE_0000206, 0.9999999843807562, 1.5619243752782506e-08
EPI_ISL_76905|271459|A/Pensacola/INS213/2009|P0|2009-11-17, 1.0, 0.0
NODE_0000212, 0.9999999964832146, 3.516785363421591e-09
NODE_0000881, 0.9999999933797671, 6.620232970824309e-09
EPI_ISL_76720|270479|A/California/VRDL115/2009|P0|2009-12-04, 1.0, 0.0
EPI_ISL_71959|250026|A/Maryland/04/2010|C1|2010-02-08, 1.0, 0.0
NODE_0000214, 0.9999999997888266, 2.1117341814716593e-10
EPI_ISL_74146|254946|A/New_York/6939/2009|P0|2009-12-11, 1.0, 0.0
NODE_0000215, 0.999999999980334, 1.9666085319908163e-11
EPI_ISL_75122|258534|A/California/VRDL87/2009|P0|2009-10-09, 0.9999999999999999, 0.0
NODE_0000216, 0.9999999996475041, 3.524959525631301e-10
EPI_ISL_71494|247705|A/New_York/5447/2009||2009-10-23, 1.0, 0.0
EPI_ISL_75116|258486|A/California/VRDL101/2009|P0|2009-11-05, 1.0, 0.0
NODE_0000062, 0.9999996822191785, 3.1778082170840996e-07
EPI_ISL_61296|212745|A/New_York/3577/2009||2009-05-19, 1.0, 0.0
NODE_0000064, 0.9999999952524148, 4.747585202306837e-09
NODE_0000870, 0.9999999978846369, 2.1153630832049705e-09
EPI_ISL_62677|218986|A/Wisconsin/629-D02263/2009|P0|2009-06-12, 1.0, 0.0
EPI_ISL_62642|218706|A/Wisconsin/629-D00724/2009|P0|2009-06-01, 1.0, 0.0
NODE_0000162, 0.9999999990449303, 9.550696534937154e-10
NODE_0000890, 0.9999998221645245, 1.7783547552615144e-07
EPI_ISL_32026|221160|A/South_Carolina/13/2009|C2|2009-05-01, 0.9999999999999999, 0.0
NODE_0000190, 0.9999999999280483, 7.195179620340415e-11
NODE_0000195, 0.999999999999512, 4.881596227173365e-13
EPI_ISL_30706|194197|A/Missouri/01/2009|C1|2009-04-27, 0.9999999999999999, 0.0
EPI_ISL_30698|181751|A/South_Carolina/10/2009|E2|2009-04-26, 0.9999999999999999, 0.0
NODE_0000196, 0.9999999999951157, 4.884267575384359e-12
EPI_ISL_29958|178414|A/South_Carolina/09/2009|C1|2009-04-26, 1.0, 0.0
NODE_0000198, 0.9999999999829076, 1.70924018481044e-11
EPI_ISL_30719|181820|A/South_Dakota/05/2009|C1|2009-04-30, 1.0, 0.0
NODE_0000199, 0.9999999997251593, 2.7484073021035244e-10
