#name, A, B
NODE_0000000, 0.9999963915026497, 3.6084973503231873e-06
NODE_0010898, 0.9999999896976196, 1.0302380524873115e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000002, 0.9999995236716446, 4.7632835536088754e-07
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 0.9999999999999999, 0.0
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 0.9999999999999999, 0.0
NODE_0001124, 0.9999999999980707, 1.9293368348436174e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000031, 0.9999999995400322, 4.5996777341463487e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 0.9999999999999999, 0.0
NODE_0000005, 0.999999999568466, 4.315339168365227e-10
NODE_0000007, 0.9999999999982687, 1.7311663469579951e-12
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 1.0, 0.0
NODE_0000008, 0.9999999999923245, 7.675504081516829e-12
NODE_0000015, 0.9999999999971377, 2.8621049859129907e-12
NODE_0000017, 0.9999999999995973, 4.0277817585743973e-13
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 1.0, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000023, 0.9999999999995973, 4.0277817585743973e-13
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 1.0, 0.0
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000025, 0.9999999999971376, 2.862404513858661e-12
NODE_0000026, 0.9999999999995971, 4.027781804785378e-13
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 1.0, 0.0
NODE_0000028, 0.999999999996865, 3.1349617365236235e-12
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 1.0, 0.0
NODE_0000029, 0.9999999999930406, 6.9593876721540194e-12
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 0.9999999999999999, 0.0
NODE_0000030, 0.9999999999995972, 4.0284138847527626e-13
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 1.0, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 1.0, 0.0
NODE_0001110, 0.9999986502088425, 1.3497911576108854e-06
NODE_0001111, 0.9999950923304324, 4.907669567729647e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000052, 0.9999998364253647, 1.6357463518829572e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 0.9999999999999999, 0.0
NODE_0000053, 0.9999999934202841, 6.579715897452934e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000056, 0.9999999661763035, 3.382369651137203e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 0.9999999999999999, 0.0
