#name, A, B
NODE_0000000, 0.9999956215317285, 4.378468271449664e-06
NODE_0010898, 0.999999985983492, 1.4016507993612104e-08
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000002, 0.9999994218095226, 5.781904774637869e-07
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 1.0, 0.0
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 1.0, 0.0
NODE_0000837, 0.9999999999971256, 2.8745388154474195e-12
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 1.0, 0.0
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 1.0, 0.0
NODE_0000022, 0.9999999994448866, 5.551133788739032e-10
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 1.0, 0.0
NODE_0000005, 0.9999999994526745, 5.473255166991416e-10
NODE_0000007, 0.9999999999978576, 2.1424315514542145e-12
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 1.0, 0.0
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000008, 0.9999999999896693, 1.0330639463785038e-11
NODE_0000009, 0.9999999999964048, 3.5951516462377833e-12
NODE_0000011, 0.9999999999995138, 4.861847037313433e-13
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 0.9999999999999999, 0.0
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000014, 0.9999999999995138, 4.861847037313433e-13
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 0.9999999999999999, 0.0
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000016, 0.9999999999964044, 3.5955673155461603e-12
NODE_0000018, 0.9999999999995138, 4.861847108163882e-13
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 0.9999999999999999, 0.0
NODE_0000019, 0.999999999996216, 3.784084038072649e-12
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 0.9999999999999999, 0.0
NODE_0000020, 0.9999999999915997, 8.400230105020059e-12
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 1.0, 0.0
NODE_0000021, 0.9999999999995138, 4.862666058484587e-13
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 0.9999999999999999, 0.0
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 0.9999999999999999, 0.0
NODE_0000823, 0.9999981014397045, 1.8985602954664631e-06
NODE_0000824, 0.9999939724006035, 6.027599396521135e-06
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 1.0, 0.0
NODE_0000043, 0.9999998015008889, 1.9849911108910936e-07
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 1.0, 0.0
NODE_0000048, 0.9999999919550088, 8.044991303305764e-09
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000050, 0.9999999592140612, 4.078593874715435e-08
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 1.0, 0.0
NODE_0000024, 0.9999999998744216, 1.2557847355571372e-10
NODE_0000025, 0.9999999999995118, 4.8826389815092e-13
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 0.9999999999999999, 0.0
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 0.9999999999999999, 0.0
NODE_0000026, 0.9999999999951146, 4.885435415989206e-12
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 1.0, 0.0
NODE_0000027, 0.9999999999680106, 3.198939864976261e-11
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 0.9999999999999999, 0.0
NODE_0000028, 0.9999999999447986, 5.5201470303444244e-11
NODE_0000029, 0.9999999999988147, 1.1852558313401204e-12
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 1.0, 0.0
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 1.0, 0.0
NODE_0000030, 0.9999999999965531, 3.447048268254613e-12
NODE_0000031, 0.9999999999995137, 4.861821793229881e-13
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 0.9999999999999999, 0.0
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 0.9999999999999999, 0.0
NODE_0000032, 0.9999999999962158, 3.784064337172436e-12
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 1.0, 0.0
NODE_0000033, 0.9999999999915996, 8.4002301045476e-12
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 1.0, 0.0
NODE_0000035, 0.9999999999995138, 4.862666058484506e-13
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 0.9999999999999999, 0.0
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 0.9999999999999999, 0.0
NODE_0000809, 0.9999999796631845, 2.033681555331072e-08
NODE_0000058, 0.9999999730792856, 2.6920714574415577e-08
NODE_0000845, 0.999999999475304, 5.246958833928696e-10
NODE_0000852, 0.9999959481263876, 4.051873612414447e-06
EPI_ISL_80194|282895|A/Silver_Spring/WRAIRSP510P2/2009|MDCK2|2009-06-18, 0.9999999999999999, 0.0
EPI_ISL_80196|282911|A/Silver_Spring/WRAIRSP510P3/2009|MDCK3|2009-06-18, 0.9999999999999999, 0.0
NODE_0000853, 0.9999982328376927, 1.767162307187845e-06
EPI_ISL_80198|282927|A/San_Diego/WR1625P/2009|MDCK2|2009-06-12, 1.0, 0.0
EPI_ISL_80197|282919|A/San_Diego/WR1624P/2009|MDCK2|2009-06-13, 1.0, 0.0
NODE_0000870, 0.9999945081998478, 5.49180015223778e-06
EPI_ISL_87622|308429|A/Chicago/WRAIR1690P/2009|MDCK2|2009-10-14, 1.0, 0.0
NODE_0000871, 0.9999999999792974, 2.0702489751285097e-11
EPI_ISL_75134|258630|A/District_of_Columbia/INS114/2009|P0|2009-11-04, 0.9999999999999999, 0.0
EPI_ISL_71282|246812|A/New_York/6607/2009|P0|2009-11-24, 1.0, 0.0
EPI_ISL_74120|254738|A/California/VRDL84/2009|P0|2009-10-09, 1.0, 0.0
NODE_0000384, 0.9999999211406726, 7.885932738992763e-08
EPI_ISL_70779|245572|A/San_Diego/INS35/2009||2009-10-26, 1.0, 0.0
NODE_0000196, 0.9999999818535686, 1.8146431342428022e-08
EPI_ISL_76712|270415|A/California/VRDL107/2009|P0|2009-11-15, 1.0, 0.0
NODE_0000197, 0.9999999843780609, 1.5621939219514137e-08
EPI_ISL_76905|271459|A/Pensacola/INS213/2009|P0|2009-11-17, 1.0, 0.0
NODE_0000198, 0.9999999964839618, 3.5160382455130105e-09
NODE_0000874, 0.9999999933903566, 6.609643456864529e-09
EPI_ISL_76720|270479|A/California/VRDL115/2009|P0|2009-12-04, 1.0, 0.0
EPI_ISL_71959|250026|A/Maryland/04/2010|C1|2010-02-08, 1.0, 0.0
NODE_0000203, 0.9999999997891612, 2.108389211167584e-10
EPI_ISL_74146|254946|A/New_York/6939/2009|P0|2009-12-11, 0.9999999999999999, 0.0
NODE_0000204, 0.9999999999803667, 1.96333208331935e-11
EPI_ISL_75122|258534|A/California/VRDL87/2009|P0|2009-10-09, 0.9999999999999999, 0.0
NODE_0000206, 0.9999999996480895, 3.519104153544508e-10
EPI_ISL_71494|247705|A/New_York/5447/2009||2009-10-23, 1.0, 0.0
EPI_ISL_75116|258486|A/California/VRDL101/2009|P0|2009-11-05, 1.0, 0.0
NODE_0000157, 0.9999996821050687, 3.1789493118152953e-07
EPI_ISL_61296|212745|A/New_York/3577/2009||2009-05-19, 0.9999999999999999, 0.0
NODE_0000160, 0.9999999925757301, 7.42426991550952e-09
NODE_0000863, 0.9999999978871856, 2.112814345659945e-09
